goods_nomenclature_sid,goods_nomenclature_item_id,productline_suffix,description
84115,"7608100020","80","Tubes and pipes ready for fitting usable as hydraulic conduits or as conduits for fuel-oil or lubricants for use in certain types of aircraft"
105332,"7608100080","10","Other"
105308,"7608100080","80","Unassembled not welded containing not more than 99.3% of aluminium"
105334,"7608100089","80","Other"
47029,"7608200000","80","Of aluminium alloys"
84140,"7608202000","80","Welded"
84144,"7608202010","80","With attached fittings suitable for conducting gases or liquids for use in civil aircraft"
84147,"7608202020","80","Tubes and pipes ready for fitting usable as hydraulic conduits or as conduits for fuel-oil or lubricants for use in certain types of aircraft"
84149,"7608202090","80","Other"
84141,"7608208100","10","Other"
84142,"7608208100","80","Not further worked than extruded"
84145,"7608208110","80","With attached fittings suitable for conducting gases or liquids for use in civil aircraft"
104882,"7608208120","80","Seamless aluminium alloyed extruded tubes (Aluminum 6061F according to standard ASTM B241) with: -an outer diameter of 320 mm or more but not more than 400 mm and -a wall thickness of 8 mm or more but not more than 10 mm for use in the manufacture of high pressure vessels"
84150,"7608208190","80","Other"
84143,"7608208900","80","Other"
84146,"7608208910","80","With attached fittings suitable for conducting gases or liquids for use in civil aircraft"
84148,"7608208920","80","Tubes and pipes ready for fitting usable as hydraulic conduits or as conduits for fuel-oil or lubricants for use in certain types of aircraft"
98408,"7608208930","80","Seamless aluminium alloyed extruded tubes with:   - an outer diameter of 60 mm or more but not more than 420 mm and   - a wall thickness of 10 mm or more but not more than 80 mm "
104883,"7608208940","80","Seamless flow forming aluminium alloyed tubes (Aluminum 6061A according to standard ISO 7866) with: -an outer diameter of 378 mm or more but not more than 385 mm and -a wall thickness of 4 mm or more but not more than 7 mm for use in the manufacture of high pressure vessels"
84151,"7608208990","80","Other"
47040,"7609000000","80","Aluminium tube or pipe fittings (for example couplings elbows sleeves)"
47041,"7609000010","80","For use in certain types of aircraft"
47042,"7609000090","80","Other"
47043,"7610000000","80","Aluminium structures (excluding prefabricated buildings of heading 9406) and parts of structures (for example bridges and bridge-sections towers lattice masts roofs roofing frameworks doors and windows and their frames and thresholds for doors balustrades pillars and columns); aluminium plates rods profiles tubes and the like prepared for use in structures"
47044,"7610100000","80","Doors windows and their frames and thresholds for doors"
47045,"7610900000","80","Other"
47046,"7610901000","80","Bridges and bridge-sections towers and lattice masts"
47047,"7610909000","80","Other"
105270,"7610909010","80","Bars rods profiles (whether or not hollow) tubes pipes unassembled not welded made from aluminium whether or not alloyed containing not more than 99.3% of aluminium "
105338,"7610909090","80","Other"
47048,"7611000000","80","Aluminium reservoirs tanks vats and similar containers for any material (other than compressed or liquefied gas) of a capacity exceeding 300 litres whether or not lined or heat-insulated but not fitted with mechanical or thermal equipment"
47049,"7612000000","80","Aluminium casks drums cans boxes and similar containers (including rigid or collapsible tubular containers) for any material (other than compressed or liquefied gas) of a capacity not exceeding 300 litres whether or not lined or heat-insulated but not fitted with mechanical or thermal equipment"
47050,"7612100000","80","Collapsible tubular containers"
47051,"7612900000","80","Other"
54803,"7612902000","80","Containers of a kind used for aerosols"
98014,"7612903000","80","Manufactured from foil of a thickness not exceeding 02 mm"
98015,"7612908000","80","Other"
47056,"7613000000","80","Aluminium containers for compressed or liquefied gas"
47057,"7613000010","80","Bottles for inflating escape chutes intended for use in certain types of aircraft"
71730,"7613000020","80","Aluminium container seamless for compressed natural gas or compressed hydrogen wholly embedded in an overwrap of epoxy-carbon fibres composite of a storage capacity of 172 l (± 10 %) and an unfilled weight of not more than 64 kg"
47058,"7613000090","80","Other"
47059,"7614000000","80","Stranded wire cables plaited bands and the like of aluminium not electrically insulated"
47060,"7614100000","80","With steel core"
47061,"7614900000","80","Other"
47064,"7615000000","80","Table kitchen or other household articles and parts thereof of aluminium; pot scourers and scouring or polishing pads gloves and the like of aluminium; sanitary ware and parts thereof of aluminium"
95860,"7615100000","80","Table kitchen or other household articles and parts thereof; pot scourers and scouring or polishing pads gloves and the like"
95861,"7615101000","80","Cast"
96603,"7615101010","80","Aluminium radiators and elements or sections of which such radiator is composed whether or not such elements are assembled in blocks"
96604,"7615101090","80","Other"
98027,"7615103000","80","Manufactured from foil of a thickness not exceeding 02 mm"
98024,"7615108000","80","Other"
98025,"7615108010","80","Aluminium radiators and elements or sections of which such radiator is composed whether or not such elements are assembled in blocks"
98026,"7615108090","80","Other"
47068,"7615200000","80","Sanitary ware and parts thereof"
47069,"7616000000","80","Other articles of aluminium"
47070,"7616100000","80","Nails tacks staples (other than those of heading 8305) screws bolts nuts screw hooks rivets cotters cotter pins washers and similar articles"
47071,"7616100010","80","Self-locking bolts and nuts (of the type Hi-lok)"
105252,"7616100040","80","Staples whether or not in strips or in coils hog rings whether or not in strips brad nails in strips and pins in strips; of steel wire whether or not coated of aluminum alloy wire or of stainless steel wire; designed for joining or holding together materials or objects"
47072,"7616100091","10","Other"
47073,"7616100091","80","For use in certain types of aircraft"
47074,"7616100099","80","Other"
63212,"7616910000","10","Other"
60312,"7616910000","80","Cloth grill netting and fencing of aluminium wire"
60313,"7616990000","80","Other"
60314,"7616991000","80","Cast"
60935,"7616991010","80","Collars flanges and other devices for fixing jointing clamping or spacing for use in certain types of aircraft"
60936,"7616991020","80","Quick change apparatus for transforming passenger transport aeroplanes into goods transport aeroplanes and vice versa for use in certain types of aircraft"
99145,"7616991030","80","Aluminium engine bracket with dimensions of:   - height of more than 10 mm but not more than 200 mm   - width of more than 10 mm but not more than 200 mm   - length of more than 10 mm but not more than 200 mm equipped with at least two fixing holes made of aluminium alloys ENAC-46100 or ENAC-42100 (based on the norm EN:1706) with following characteristics:   - internal porosity not more than 1 mm;   - outer porosity not more than 2 mm;   - Rockwell hardness HRB 10 or more of a kind used in the production of suspensions systems for engines in motor vehicles"
96606,"7616991091","10","Other"
96612,"7616991091","80","Aluminium radiators and elements or sections of which such radiator is composed whether or not such elements are assembled in blocks"
96607,"7616991099","80","Other"
60315,"7616999000","80","Other"
96615,"7616999001","10","Hand-made"
96613,"7616999001","80","Aluminium radiators and elements or sections of which such radiator is composed whether or not such elements are assembled in blocks"
96608,"7616999009","80","Other"
69410,"7616999010","10","Other"
60938,"7616999010","80","Collars flanges and other devices for fixing jointing clamping or spacing for use in certain types of aircraft"
82344,"7616999015","80","Honeycomb aluminium blocks for use in the manufacture of aircraft parts"
60939,"7616999020","80","Quick change apparatus for transforming passenger transport aeroplanes into goods transport aeroplanes and vice versa for use in certain types of aircraft"
100146,"7616999025","80","Metallised film:   - consisting of eight or more layers of aluminium (CAS RN 7429-90-5) of a purity of 998 % or more   - with an optical density of each aluminium layer of not more than 3.0   - with each aluminium layer separated by a resin layer   - on a carrier film of PET and   - on rolls of up to 50 000 metres in length "
60940,"7616999030","80","Plates and sheets of variable thickness of widths of 1 200 mm or more for use in certain types of aircraft"
105781,"7616999035","80","Aluminum plate with: -a length of 36 mm or more but not more than 49 mm -a width of 298 mm or more but not more than 452 mm -a thickness of 018 mm or more but not more than 066 mm equipped with a polypropylene tape with: -a length of 65 mm or more but not more than 165 mm -a width of 39 mm or more but not more than 56 mm -characteristic allowing to create solid joint with Pouch external layer by melting process assuring leak and pressure proof sealing of Cell -resistance to influence of electrolyte for use in the manufacture of lithium-ion battery cells for motor vehicle batteries"
74804,"7616999060","80","Disc (target) with deposition material consisting of molybdenum silicide:   - containing 1mg/kg or less of sodium and   - mounted on a copper or aluminium support "
96357,"7616999070","80","Connecting components for use in the production of helicopter tail rotor shafts"
97562,"7616999077","80","Television pedestal stands with or without bracket for fixation to and stabilization of television cabinet case/body"
96609,"7616999091","10","Other"
96614,"7616999091","80","Aluminium radiators and elements or sections of which such radiator is composed whether or not such elements are assembled in blocks"
96610,"7616999099","80","Other"
47089,"7800000000","80","LEAD AND ARTICLES THEREOF"
47090,"7801000000","80","Unwrought lead"
47091,"7801100000","80","Refined lead"
47092,"7801910000","10","Other"
47093,"7801910000","80","Containing by weight antimony as the principal other element"
75055,"7801910010","80","For refining containing 002 % or more by weight of silver (bullion lead)"
75056,"7801910090","80","Other"
47094,"7801990000","80","Other"
47095,"7801991000","80","For refining containing 002 % or more by weight of silver (bullion lead)"
